drugbank_id,name,smiles_canonical,image_path
DB08815,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,drug_embeddings_by_freq\drug_images\DB08815.png
DB08816,Ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,drug_embeddings_by_freq\drug_images\DB08816.png
DB08819,Tafluprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,drug_embeddings_by_freq\drug_images\DB08819.png
DB08820,Ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,drug_embeddings_by_freq\drug_images\DB08820.png
DB08828,Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,drug_embeddings_by_freq\drug_images\DB08828.png
DB08864,Rilpivirine,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,drug_embeddings_by_freq\drug_images\DB08864.png
DB08865,Crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,drug_embeddings_by_freq\drug_images\DB08865.png
DB08867,Ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,drug_embeddings_by_freq\drug_images\DB08867.png
DB08868,Fingolimod,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,drug_embeddings_by_freq\drug_images\DB08868.png
DB08871,Eribulin,C=C1C[C@@H]2CC[C@@]34C[C@@H]5O[C@@H]6[C@@H](O[C@H]7CC[C@H](CC(=O)C[C@@H]8[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]8C[C@H]8O[C@@H](CC[C@@H]1O2)C[C@@H](C)C8=C)O[C@@H]7[C@@H]6O3)[C@H]5O4,drug_embeddings_by_freq\drug_images\DB08871.png
DB08873,Boceprevir,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,drug_embeddings_by_freq\drug_images\DB08873.png
DB08874,Fidaxomicin,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,drug_embeddings_by_freq\drug_images\DB08874.png
DB08875,Cabozantinib,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,drug_embeddings_by_freq\drug_images\DB08875.png
DB08877,Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,drug_embeddings_by_freq\drug_images\DB08877.png
DB08880,Teriflunomide,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,drug_embeddings_by_freq\drug_images\DB08880.png
DB08881,Vemurafenib,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,drug_embeddings_by_freq\drug_images\DB08881.png
DB08882,Linagliptin,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,drug_embeddings_by_freq\drug_images\DB08882.png
DB08883,Perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,drug_embeddings_by_freq\drug_images\DB08883.png
DB08889,Carfilzomib,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,drug_embeddings_by_freq\drug_images\DB08889.png
DB08893,Mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,drug_embeddings_by_freq\drug_images\DB08893.png
DB08895,Tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,drug_embeddings_by_freq\drug_images\DB08895.png
DB08896,Regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,drug_embeddings_by_freq\drug_images\DB08896.png
DB08899,Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,drug_embeddings_by_freq\drug_images\DB08899.png
DB08901,Ponatinib,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,drug_embeddings_by_freq\drug_images\DB08901.png
DB08903,Bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,drug_embeddings_by_freq\drug_images\DB08903.png
DB08907,Canagliflozin,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,drug_embeddings_by_freq\drug_images\DB08907.png
DB08910,Pomalidomide,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,drug_embeddings_by_freq\drug_images\DB08910.png
DB08911,Trametinib,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,drug_embeddings_by_freq\drug_images\DB08911.png
DB08912,Dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,drug_embeddings_by_freq\drug_images\DB08912.png
DB08916,Afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,drug_embeddings_by_freq\drug_images\DB08916.png
DB08930,Dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,drug_embeddings_by_freq\drug_images\DB08930.png
DB08931,Riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,drug_embeddings_by_freq\drug_images\DB08931.png
DB08932,Macitentan,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,drug_embeddings_by_freq\drug_images\DB08932.png
DB08934,Sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,drug_embeddings_by_freq\drug_images\DB08934.png
DB08947,Iopamidol,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,drug_embeddings_by_freq\drug_images\DB08947.png
DB09026,Aliskiren,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,drug_embeddings_by_freq\drug_images\DB09026.png
DB09030,Vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,drug_embeddings_by_freq\drug_images\DB09030.png
DB09034,Suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,drug_embeddings_by_freq\drug_images\DB09034.png
DB09038,Empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,drug_embeddings_by_freq\drug_images\DB09038.png
DB09039,Eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,drug_embeddings_by_freq\drug_images\DB09039.png
DB09053,Ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,drug_embeddings_by_freq\drug_images\DB09053.png
DB09065,Cobicistat,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,drug_embeddings_by_freq\drug_images\DB09065.png
DB09068,Vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,drug_embeddings_by_freq\drug_images\DB09068.png
DB09071,Tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,drug_embeddings_by_freq\drug_images\DB09071.png
DB09080,Olodaterol,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,drug_embeddings_by_freq\drug_images\DB09080.png
DB09090,Pinaverium,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,drug_embeddings_by_freq\drug_images\DB09090.png
DB09101,Elvitegravir,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,drug_embeddings_by_freq\drug_images\DB09101.png
DB09156,Iopromide,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,drug_embeddings_by_freq\drug_images\DB09156.png
DB09220,Nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1,drug_embeddings_by_freq\drug_images\DB09220.png
DB09487,Iotrolan,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,drug_embeddings_by_freq\drug_images\DB09487.png
DB11699,Tropisetron,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,drug_embeddings_by_freq\drug_images\DB11699.png
DB11750,Clobetasol,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,drug_embeddings_by_freq\drug_images\DB11750.png
DB13158,Clobetasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,drug_embeddings_by_freq\drug_images\DB13158.png
DB13615,Mifamurtide,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](C=O)NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],drug_embeddings_by_freq\drug_images\DB13615.png
DB13867,Fluticasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,drug_embeddings_by_freq\drug_images\DB13867.png
DB13919,Candesartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,drug_embeddings_by_freq\drug_images\DB13919.png
DB14569,Tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,drug_embeddings_by_freq\drug_images\DB14569.png
DB14570,Hydroxyprogesterone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,drug_embeddings_by_freq\drug_images\DB14570.png
DB14575,Eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,drug_embeddings_by_freq\drug_images\DB14575.png
DB19378,Megestrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,drug_embeddings_by_freq\drug_images\DB19378.png
